Data,vento,radiacao,temp_max,temp_min,umi_max,umi_min,umi_rel,press_atm
2018-04-07 22:00:00,1.9,0.0,23.3,22.4,72.0,66.0,71.0,917.7
2018-04-07 23:00:00,2.8,0.0,23.2,22.6,73.0,69.0,72.0,918.5
2018-04-08 00:00:00,3.0,0.0,22.7,21.9,76.0,72.0,74.0,919.2
2018-04-08 01:00:00,2.6,0.0,22.3,21.5,76.0,74.0,76.0,919.5
2018-04-08 02:00:00,2.0,0.0,21.7,21.1,79.0,76.0,79.0,919.5
2018-04-08 03:00:00,2.7,0.0,21.1,20.6,81.0,79.0,79.0,919.3
2018-04-08 04:00:00,1.6,0.0,21.0,20.4,81.0,79.0,81.0,919.0
2018-04-08 05:00:00,1.8,0.0,20.4,19.7,85.0,81.0,82.0,918.7
2018-04-08 06:00:00,2.6,0.0,20.3,19.8,82.0,81.0,81.0,918.6
2018-04-08 07:00:00,1.4,0.0,20.0,19.3,84.0,81.0,84.0,918.6
2018-04-08 08:00:00,1.6,0.0,19.6,19.3,84.0,83.0,83.0,918.8
2018-04-08 09:00:00,2.1,0.0,19.9,19.4,83.0,80.0,80.0,919.5
2018-04-08 10:00:00,2.1,78.3,19.9,19.6,81.0,79.0,79.0,920.2
2018-04-08 11:00:00,2.4,640.6,22.0,19.9,80.0,73.0,73.0,920.7
2018-04-08 12:00:00,2.5,1318.6,23.6,21.6,73.0,66.0,68.0,920.9
2018-04-08 13:00:00,3.8,1786.6,24.7,22.2,72.0,62.0,62.0,920.9
2018-04-08 14:00:00,2.5,1655.6,25.3,23.4,67.0,58.0,64.0,920.8
2018-04-08 15:00:00,2.1,2502.1,26.9,23.8,66.0,54.0,55.0,920.1
2018-04-08 16:00:00,3.7,3203.2,27.2,25.4,58.0,51.0,51.0,919.4
2018-04-08 17:00:00,3.3,2628.6,27.3,25.1,59.0,49.0,58.0,918.6
2018-04-08 18:00:00,2.2,2158.9,27.7,25.2,60.0,50.0,54.0,917.7
2018-04-08 19:00:00,2.0,783.4,26.2,24.5,61.0,52.0,60.0,917.4
2018-04-08 20:00:00,2.3,278.6,24.9,24.2,60.0,56.0,59.0,917.5
2018-04-08 21:00:00,2.5,123.9,24.4,23.8,62.0,59.0,61.0,918.0
2018-04-08 22:00:00,3.0,0.0,23.8,23.0,67.0,61.0,66.0,918.6
2018-04-08 23:00:00,2.5,0.0,23.2,22.3,69.0,65.0,68.0,919.2
2018-04-09 00:00:00,1.4,0.0,22.4,21.9,70.0,68.0,69.0,919.9
2018-04-09 01:00:00,1.7,0.0,22.1,20.3,78.0,69.0,73.0,920.2
2018-04-09 02:00:00,1.4,0.0,21.4,19.4,83.0,73.0,82.0,920.2
2018-04-09 03:00:00,2.4,0.0,20.6,19.2,84.0,79.0,79.0,920.3
2018-04-09 04:00:00,3.0,0.0,20.5,20.1,80.0,78.0,79.0,920.2
2018-04-09 05:00:00,2.8,0.0,20.1,19.7,80.0,79.0,80.0,919.9
2018-04-09 06:00:00,3.3,0.0,19.9,19.4,81.0,79.0,80.0,919.7
2018-04-09 07:00:00,2.1,0.0,20.0,19.4,81.0,77.0,78.0,919.7
2018-04-09 08:00:00,2.2,0.0,19.8,19.4,80.0,78.0,79.0,919.6
2018-04-09 09:00:00,1.7,0.0,19.6,19.0,81.0,79.0,81.0,920.2
2018-04-09 10:00:00,2.4,80.9,19.5,18.9,82.0,79.0,79.0,921.0
2018-04-09 11:00:00,2.7,444.9,20.7,19.4,80.0,74.0,74.0,921.3
2018-04-09 12:00:00,2.9,1277.8,22.4,20.7,74.0,67.0,71.0,921.6
2018-04-09 13:00:00,3.6,2348.9,24.4,21.7,71.0,59.0,63.0,921.6
2018-04-09 14:00:00,2.9,1936.4,25.0,22.5,68.0,57.0,63.0,921.4
2018-04-09 15:00:00,2.4,1261.2,24.4,23.0,66.0,59.0,62.0,920.7
2018-04-09 16:00:00,2.3,2634.7,26.9,24.2,67.0,53.0,54.0,919.9
2018-04-09 17:00:00,3.2,1832.7,26.5,23.9,64.0,53.0,53.0,919.1
2018-04-09 18:00:00,2.4,2479.0,27.0,25.6,56.0,50.0,51.0,918.3
2018-04-09 19:00:00,2.3,1672.6,26.9,25.2,56.0,47.0,52.0,918.0
2018-04-09 20:00:00,2.3,592.9,26.3,23.9,57.0,50.0,56.0,918.0
2018-04-09 21:00:00,2.7,174.9,25.0,23.4,61.0,55.0,61.0,918.4
2018-04-09 22:00:00,2.0,0.0,23.4,22.4,65.0,61.0,64.0,918.9
2018-04-09 23:00:00,1.5,0.0,22.7,21.7,69.0,64.0,69.0,919.8
2018-04-10 00:00:00,2.4,0.0,22.1,21.5,72.0,68.0,72.0,920.4
2018-04-10 01:00:00,2.0,0.0,21.7,20.9,76.0,72.0,75.0,920.5
2018-04-10 02:00:00,1.8,0.0,21.2,20.4,79.0,75.0,78.0,920.5
2018-04-10 03:00:00,1.9,0.0,20.5,20.0,80.0,77.0,77.0,920.4
2018-04-10 04:00:00,1.6,0.0,20.4,19.7,79.0,77.0,78.0,920.0
2018-04-10 05:00:00,1.6,0.0,19.9,19.4,79.0,78.0,79.0,919.7
2018-04-10 06:00:00,1.9,0.0,20.1,19.5,79.0,77.0,78.0,919.6
2018-04-10 07:00:00,1.0,0.0,20.1,19.7,78.0,76.0,78.0,919.6
2018-04-10 08:00:00,1.6,0.0,19.9,19.4,81.0,76.0,80.0,919.8
2018-04-10 09:00:00,2.0,0.0,19.5,19.1,82.0,80.0,81.0,920.4
2018-04-10 10:00:00,1.9,79.1,19.7,19.1,82.0,79.0,79.0,921.1
2018-04-10 11:00:00,4.6,760.2,21.2,19.7,79.0,67.0,68.0,921.6
2018-04-10 12:00:00,4.4,1121.5,22.0,20.9,71.0,66.0,68.0,922.1
2018-04-10 13:00:00,3.6,2060.4,24.2,21.5,69.0,58.0,59.0,922.2
2018-04-10 14:00:00,3.2,2405.4,24.9,22.9,63.0,55.0,57.0,922.3
2018-04-10 15:00:00,3.8,2933.8,25.9,23.2,62.0,47.0,51.0,921.6
2018-04-10 16:00:00,3.7,3238.8,26.1,25.0,54.0,48.0,51.0,920.8
2018-04-10 17:00:00,3.5,3067.9,26.5,25.3,54.0,45.0,48.0,920.0
2018-04-10 18:00:00,2.5,2624.8,26.6,25.6,51.0,46.0,47.0,919.4
2018-04-10 19:00:00,2.6,1845.9,27.0,25.4,53.0,44.0,47.0,919.1
2018-04-10 20:00:00,1.6,428.0,26.4,24.0,57.0,46.0,56.0,919.3
2018-04-10 21:00:00,2.0,124.1,23.9,23.1,61.0,52.0,56.0,919.7
2018-04-10 22:00:00,3.0,0.0,23.6,22.8,60.0,56.0,60.0,920.2
2018-04-10 23:00:00,3.1,0.0,22.8,21.9,65.0,60.0,64.0,921.0
2018-04-11 00:00:00,3.2,0.0,22.2,21.7,66.0,64.0,66.0,921.5
2018-04-11 01:00:00,1.9,0.0,21.8,21.0,69.0,66.0,69.0,921.5
2018-04-11 02:00:00,1.1,0.0,21.0,19.1,76.0,69.0,76.0,921.6
2018-04-11 03:00:00,0.3,0.0,19.5,18.2,82.0,76.0,81.0,921.4
2018-04-11 04:00:00,2.5,0.0,19.7,18.6,81.0,74.0,75.0,921.0
2018-04-11 05:00:00,1.5,0.0,19.4,19.1,77.0,75.0,75.0,920.5
2018-04-11 06:00:00,2.1,0.0,19.3,18.9,77.0,75.0,75.0,920.1
2018-04-11 07:00:00,2.1,0.0,19.3,18.7,78.0,75.0,77.0,920.0
2018-04-11 08:00:00,1.4,0.0,19.1,18.5,80.0,77.0,78.0,920.0
2018-04-11 09:00:00,2.6,0.0,19.3,19.0,78.0,77.0,77.0,920.4
2018-04-11 10:00:00,2.5,71.3,19.4,19.0,78.0,76.0,76.0,921.0
2018-04-11 11:00:00,2.3,782.8,21.1,19.4,76.0,70.0,70.0,921.5
2018-04-11 12:00:00,3.2,1440.4,22.0,20.8,71.0,67.0,69.0,922.0
2018-04-11 13:00:00,4.3,2258.2,24.1,21.7,69.0,58.0,58.0,922.4
2018-04-11 14:00:00,3.7,2415.9,24.9,22.4,62.0,55.0,57.0,921.8
2018-04-11 15:00:00,4.1,2821.7,25.4,23.2,58.0,50.0,52.0,921.4
2018-04-11 16:00:00,2.9,2553.0,26.6,23.5,56.0,47.0,51.0,920.7
2018-04-11 17:00:00,3.4,2184.1,26.0,23.7,57.0,48.0,50.0,919.9
2018-04-11 18:00:00,2.6,1672.9,26.5,24.1,54.0,45.0,52.0,919.2
2018-04-11 19:00:00,2.4,682.0,25.2,23.1,59.0,49.0,50.0,919.1
2018-04-11 20:00:00,3.4,611.3,25.4,23.7,53.0,48.0,52.0,919.6
2018-04-11 21:00:00,2.9,107.2,23.9,22.9,56.0,51.0,55.0,920.1
2018-04-11 22:00:00,1.9,0.0,23.3,22.2,60.0,54.0,60.0,920.5
2018-04-11 23:00:00,2.8,0.0,22.5,22.0,61.0,59.0,59.0,921.6
2018-04-12 00:00:00,3.3,0.0,22.3,21.6,60.0,51.0,52.0,921.5
2018-04-12 01:00:00,3.9,0.0,21.6,20.6,56.0,51.0,54.0,922.1
2018-04-12 02:00:00,3.8,0.0,20.9,19.9,59.0,53.0,59.0,922.4
2018-04-12 03:00:00,3.3,0.0,20.0,19.0,67.0,59.0,67.0,921.9
2018-04-12 04:00:00,2.5,0.0,19.1,18.4,70.0,66.0,69.0,921.7
2018-04-12 05:00:00,2.3,0.0,19.0,18.4,71.0,68.0,70.0,921.2
2018-04-12 06:00:00,3.0,0.0,18.8,18.5,73.0,69.0,73.0,920.8
2018-04-12 07:00:00,2.3,0.0,18.8,18.5,75.0,73.0,74.0,920.4
2018-04-12 08:00:00,2.0,0.0,18.9,18.3,76.0,74.0,76.0,920.6
2018-04-12 09:00:00,2.7,0.0,18.4,17.9,78.0,76.0,76.0,920.4
2018-04-12 10:00:00,2.4,78.6,19.2,18.0,77.0,73.0,73.0,920.8
2018-04-12 11:00:00,2.8,364.2,19.9,18.5,76.0,72.0,72.0,922.0
2018-04-12 12:00:00,3.6,1204.7,21.7,19.9,73.0,66.0,70.0,922.6
2018-04-12 13:00:00,4.1,1346.2,23.2,21.0,71.0,63.0,65.0,922.9
2018-04-12 14:00:00,3.6,1370.2,22.6,21.6,67.0,61.0,63.0,922.5
2018-04-12 15:00:00,2.4,1385.1,22.8,22.1,66.0,61.0,63.0,921.9
2018-04-12 16:00:00,3.2,1299.0,23.3,22.6,67.0,61.0,64.0,921.4
2018-04-12 17:00:00,2.0,1251.8,24.4,22.9,65.0,58.0,64.0,921.2
2018-04-12 18:00:00,2.4,2165.1,26.5,22.8,65.0,53.0,55.0,920.6
2018-04-12 19:00:00,4.0,880.5,25.1,20.7,78.0,55.0,71.0,920.8
2018-04-12 20:00:00,2.8,606.1,21.9,20.8,78.0,67.0,68.0,921.0
2018-04-12 21:00:00,2.3,152.5,21.9,20.8,72.0,67.0,72.0,921.4
2018-04-12 22:00:00,2.4,0.0,20.9,20.5,73.0,70.0,71.0,921.1
2018-04-12 23:00:00,2.7,0.0,21.1,20.6,71.0,68.0,71.0,921.8
2018-04-13 00:00:00,2.3,0.0,20.9,20.6,71.0,70.0,70.0,922.2
2018-04-13 01:00:00,1.0,0.0,20.7,19.9,75.0,70.0,75.0,922.5
2018-04-13 02:00:00,1.2,0.0,19.9,19.2,78.0,74.0,78.0,922.6
2018-04-13 03:00:00,1.4,0.0,19.4,18.7,81.0,78.0,78.0,922.4
2018-04-13 04:00:00,1.0,0.0,19.6,18.1,81.0,76.0,81.0,921.9
2018-04-13 05:00:00,2.4,0.0,19.3,18.0,82.0,77.0,77.0,921.4
2018-04-13 06:00:00,3.0,0.0,19.3,18.9,79.0,77.0,79.0,921.4
2018-04-13 07:00:00,1.9,0.0,19.2,18.7,81.0,78.0,81.0,921.2
2018-04-13 08:00:00,1.9,0.0,18.8,18.5,82.0,81.0,82.0,921.3
2018-04-13 09:00:00,2.1,0.0,18.7,18.3,83.0,82.0,83.0,921.8
2018-04-13 10:00:00,1.5,43.8,18.8,18.3,84.0,82.0,84.0,922.5
2018-04-13 11:00:00,3.6,689.7,21.3,18.4,84.0,72.0,72.0,922.9
2018-04-13 12:00:00,2.8,1243.6,22.0,21.2,73.0,67.0,67.0,923.3
2018-04-13 13:00:00,4.1,2065.9,24.1,22.0,69.0,60.0,65.0,923.4
2018-04-13 14:00:00,3.4,1994.0,24.9,23.1,66.0,59.0,63.0,923.3
2018-04-13 15:00:00,3.1,1957.4,25.9,23.5,65.0,57.0,60.0,922.6
2018-04-13 16:00:00,3.1,2522.5,26.7,24.5,62.0,52.0,55.0,921.8
2018-04-13 17:00:00,2.0,1778.0,26.5,24.7,59.0,51.0,57.0,921.4
2018-04-13 18:00:00,2.8,1563.7,26.1,24.9,61.0,52.0,52.0,920.9
2018-04-13 19:00:00,2.1,1270.8,26.5,24.8,57.0,50.0,53.0,920.7
2018-04-13 20:00:00,1.5,491.6,25.0,24.2,62.0,53.0,56.0,920.6
2018-04-13 21:00:00,2.4,74.7,24.3,22.8,65.0,56.0,63.0,920.8
2018-04-13 22:00:00,3.0,0.0,23.0,21.8,68.0,62.0,68.0,920.8
2018-04-13 23:00:00,2.6,0.0,22.0,21.2,74.0,68.0,74.0,921.5
2018-04-14 00:00:00,2.2,0.0,21.5,21.0,76.0,73.0,75.0,922.1
2018-04-14 01:00:00,2.3,0.0,21.1,20.6,78.0,75.0,77.0,922.2
2018-04-14 02:00:00,1.9,0.0,21.0,20.6,78.0,76.0,76.0,922.1
2018-04-14 03:00:00,1.1,0.0,20.9,19.9,81.0,76.0,80.0,922.2
2018-04-14 04:00:00,0.3,0.0,20.4,18.6,86.0,78.0,85.0,922.0
2018-04-14 05:00:00,1.5,0.0,19.0,18.0,88.0,81.0,81.0,922.2
2018-04-14 06:00:00,0.5,0.0,18.9,17.7,86.0,81.0,83.0,921.9
2018-04-14 07:00:00,0.7,0.0,18.4,17.5,86.0,83.0,83.0,921.6
2018-04-14 08:00:00,0.7,0.0,19.6,18.4,83.0,76.0,78.0,921.6
2018-04-14 09:00:00,0.3,0.0,19.0,16.8,90.0,78.0,89.0,922.4
2018-04-14 10:00:00,1.9,90.0,19.1,16.5,90.0,80.0,80.0,923.2
2018-04-14 11:00:00,1.5,593.8,22.1,19.1,80.0,69.0,69.0,923.8
2018-04-14 12:00:00,2.9,1553.0,23.8,21.9,70.0,63.0,65.0,924.3
2018-04-14 13:00:00,2.6,2230.9,25.1,23.2,66.0,57.0,58.0,924.5
2018-04-14 14:00:00,2.6,2616.2,26.6,24.3,58.0,50.0,53.0,924.1
2018-04-14 15:00:00,2.7,3223.1,27.4,26.0,56.0,47.0,51.0,923.2
2018-04-14 16:00:00,2.8,3041.7,28.3,26.4,55.0,40.0,47.0,922.3
2018-04-14 17:00:00,3.3,2560.7,28.8,26.5,50.0,41.0,48.0,921.7
2018-04-14 18:00:00,2.8,2128.6,29.3,25.8,53.0,42.0,44.0,921.1
2018-04-14 19:00:00,2.4,498.2,28.2,25.8,53.0,44.0,49.0,921.1
2018-04-14 20:00:00,3.0,319.5,26.1,25.7,52.0,48.0,50.0,921.3
2018-04-14 21:00:00,2.3,76.8,25.7,24.6,54.0,50.0,53.0,921.4
2018-04-14 22:00:00,1.8,0.0,24.8,24.1,56.0,53.0,56.0,922.0
2018-04-14 23:00:00,2.0,0.0,24.2,23.8,58.0,55.0,58.0,922.9
2018-04-15 00:00:00,2.9,0.0,23.8,23.1,63.0,58.0,62.0,923.3
2018-04-15 01:00:00,3.6,0.0,23.5,22.8,65.0,62.0,65.0,923.4
2018-04-15 02:00:00,3.4,0.0,22.8,22.1,68.0,65.0,66.0,923.5
2018-04-15 03:00:00,3.5,0.0,22.6,22.1,67.0,65.0,67.0,923.4
2018-04-15 04:00:00,2.1,0.0,22.2,21.4,69.0,67.0,69.0,922.8
2018-04-15 05:00:00,1.7,0.0,21.6,21.0,71.0,68.0,71.0,922.5
2018-04-15 06:00:00,1.2,0.0,21.3,20.8,73.0,70.0,73.0,922.3
2018-04-15 07:00:00,1.1,0.0,20.9,20.3,75.0,73.0,75.0,922.1
2018-04-15 08:00:00,0.9,0.0,20.4,19.6,79.0,75.0,78.0,921.8
2018-04-15 09:00:00,1.2,0.0,20.1,19.7,78.0,77.0,77.0,922.3
2018-04-15 10:00:00,0.9,111.6,20.1,19.3,81.0,77.0,81.0,923.1
2018-04-15 11:00:00,2.5,517.4,21.7,19.9,81.0,73.0,73.0,923.5
2018-04-15 12:00:00,3.1,1688.6,24.1,21.6,73.0,62.0,63.0,923.8
2018-04-15 13:00:00,2.2,2225.8,25.8,23.6,65.0,59.0,61.0,924.0
2018-04-15 14:00:00,1.9,2105.0,26.4,24.2,64.0,55.0,56.0,923.8
2018-04-15 15:00:00,1.6,2145.0,27.2,25.1,62.0,52.0,59.0,923.0
2018-04-15 16:00:00,2.4,1739.4,27.4,25.3,61.0,50.0,57.0,922.0
2018-04-15 17:00:00,3.3,545.9,25.7,23.1,63.0,55.0,62.0,921.7
2018-04-15 18:00:00,1.8,139.1,23.2,22.4,65.0,58.0,64.0,921.6
2018-04-15 19:00:00,2.3,100.3,23.2,21.9,69.0,57.0,57.0,921.4
2018-04-15 20:00:00,1.1,116.1,23.5,23.2,57.0,55.0,57.0,921.1
2018-04-15 21:00:00,0.7,68.1,23.6,20.8,71.0,56.0,70.0,921.5
2018-04-15 22:00:00,0.7,0.0,22.6,20.8,71.0,61.0,65.0,922.2
2018-04-15 23:00:00,0.5,0.0,22.0,20.6,74.0,65.0,69.0,922.3
2018-04-16 00:00:00,2.3,0.0,22.4,20.6,72.0,65.0,66.0,922.7
2018-04-16 01:00:00,2.4,0.0,22.4,21.3,70.0,65.0,70.0,922.7
2018-04-16 02:00:00,2.2,0.0,21.5,20.6,71.0,70.0,70.0,922.7
2018-04-16 03:00:00,2.9,0.0,20.8,20.3,72.0,70.0,71.0,922.5
2018-04-16 04:00:00,2.6,0.0,20.5,20.2,72.0,70.0,72.0,922.3
2018-04-16 05:00:00,1.9,0.0,20.4,19.7,75.0,71.0,75.0,921.6
2018-04-16 06:00:00,2.7,0.0,19.8,19.4,77.0,75.0,76.0,921.1
2018-04-16 07:00:00,3.3,0.0,19.8,19.4,78.0,76.0,78.0,920.9
2018-04-16 08:00:00,2.1,0.0,19.6,19.0,79.0,76.0,76.0,920.9
2018-04-16 09:00:00,1.6,0.0,19.4,19.1,76.0,75.0,76.0,921.5
2018-04-16 10:00:00,1.0,59.6,19.4,18.9,80.0,76.0,80.0,922.1
2018-04-16 11:00:00,1.9,644.3,21.0,18.9,80.0,71.0,74.0,922.8
2018-04-16 12:00:00,2.3,805.9,21.9,20.7,75.0,68.0,68.0,923.5
2018-04-16 13:00:00,3.0,1439.4,23.2,21.8,70.0,63.0,64.0,923.5
2018-04-16 14:00:00,3.3,1905.1,24.0,22.9,66.0,60.0,62.0,923.1
2018-04-16 15:00:00,2.7,1283.8,24.2,20.7,79.0,61.0,79.0,922.4
2018-04-16 16:00:00,4.9,1732.0,23.9,20.8,80.0,61.0,61.0,921.8
2018-04-16 17:00:00,3.0,1462.2,24.4,22.1,76.0,59.0,64.0,921.1
2018-04-16 18:00:00,5.1,952.8,23.5,22.1,68.0,61.0,68.0,920.7
2018-04-16 19:00:00,4.1,752.4,22.3,21.7,75.0,68.0,69.0,920.9
2018-04-16 20:00:00,4.0,347.0,21.7,20.5,72.0,68.0,70.0,921.2
2018-04-16 21:00:00,3.8,79.8,20.6,19.8,72.0,68.0,71.0,921.5
2018-04-16 22:00:00,5.1,0.0,20.0,19.7,72.0,67.0,68.0,921.7
2018-04-16 23:00:00,5.7,0.0,19.9,19.6,69.0,66.0,67.0,922.1
2018-04-17 00:00:00,3.5,0.0,19.8,19.4,68.0,66.0,68.0,922.5
2018-04-17 01:00:00,4.0,0.0,19.5,19.3,70.0,66.0,66.0,922.6
2018-04-17 02:00:00,3.3,0.0,19.5,18.8,70.0,66.0,70.0,922.9
2018-04-17 03:00:00,2.4,0.0,18.9,18.7,73.0,70.0,72.0,923.0
2018-04-17 04:00:00,3.0,0.0,18.8,18.4,72.0,70.0,71.0,922.5
2018-04-17 05:00:00,1.6,0.0,18.4,18.0,73.0,71.0,72.0,922.3
2018-04-17 06:00:00,2.1,0.0,18.1,17.8,73.0,71.0,71.0,922.1
2018-04-17 07:00:00,1.7,0.0,18.0,17.6,73.0,70.0,73.0,922.2
2018-04-17 08:00:00,2.5,0.0,17.6,17.3,77.0,73.0,76.0,922.4
2018-04-17 09:00:00,2.2,0.0,17.5,17.2,77.0,75.0,75.0,922.8
2018-04-17 10:00:00,1.8,77.2,17.7,17.3,76.0,73.0,75.0,923.5
2018-04-17 11:00:00,3.1,617.9,19.0,17.6,75.0,67.0,68.0,924.1
2018-04-17 12:00:00,2.1,1027.9,19.8,18.6,69.0,64.0,67.0,924.4
2018-04-17 13:00:00,2.4,1655.0,21.1,19.7,67.0,60.0,62.0,924.6
2018-04-17 14:00:00,3.4,2726.1,23.8,21.1,64.0,50.0,52.0,924.2
2018-04-17 15:00:00,3.1,2434.2,24.2,22.7,56.0,48.0,52.0,923.4
2018-04-17 16:00:00,2.9,2682.8,24.8,23.5,54.0,45.0,50.0,923.0
2018-04-17 17:00:00,2.8,2304.7,24.6,23.7,54.0,48.0,50.0,922.8
2018-04-17 18:00:00,3.3,1658.7,24.1,23.1,54.0,49.0,53.0,922.7
2018-04-17 19:00:00,2.9,1066.3,23.7,22.5,53.0,49.0,52.0,922.9
2018-04-17 20:00:00,3.4,497.2,22.5,21.8,53.0,49.0,53.0,923.1
2018-04-17 21:00:00,3.3,104.1,21.9,20.8,57.0,51.0,57.0,923.5
2018-04-17 22:00:00,2.8,0.0,20.9,20.1,58.0,55.0,56.0,923.8
2018-04-17 23:00:00,2.9,0.0,20.2,19.2,57.0,54.0,57.0,924.3
2018-04-18 00:00:00,3.7,0.0,19.3,18.6,63.0,57.0,63.0,924.5
2018-04-18 01:00:00,2.6,0.0,18.8,18.1,66.0,62.0,66.0,924.8
2018-04-18 02:00:00,2.6,0.0,18.3,17.7,68.0,66.0,67.0,925.0
2018-04-18 03:00:00,2.5,0.0,18.3,17.6,68.0,66.0,68.0,925.0
2018-04-18 04:00:00,1.5,0.0,17.7,16.9,71.0,68.0,70.0,924.9
2018-04-18 05:00:00,1.6,0.0,17.1,16.7,72.0,70.0,72.0,925.0
2018-04-18 06:00:00,2.7,0.0,16.7,16.2,74.0,72.0,74.0,924.4
2018-04-18 07:00:00,2.4,0.0,16.4,16.0,75.0,73.0,73.0,924.5
2018-04-18 08:00:00,1.1,0.0,16.3,14.9,81.0,73.0,79.0,924.6
2018-04-18 09:00:00,2.8,0.0,15.9,15.3,79.0,76.0,76.0,925.0
2018-04-18 10:00:00,1.4,94.8,15.9,14.7,84.0,75.0,81.0,925.6
2018-04-18 11:00:00,2.7,759.3,18.0,15.6,81.0,69.0,69.0,925.8
2018-04-18 12:00:00,3.8,1486.2,19.5,17.8,70.0,63.0,67.0,926.3
2018-04-18 13:00:00,3.0,1955.8,21.4,18.5,68.0,57.0,59.0,926.6
2018-04-18 14:00:00,3.3,2780.8,22.3,20.7,60.0,55.0,58.0,926.1
2018-04-18 15:00:00,3.8,3195.2,23.7,21.4,60.0,51.0,54.0,925.0
2018-04-18 16:00:00,3.3,3135.4,24.9,22.8,56.0,48.0,51.0,924.3
2018-04-18 17:00:00,2.8,2055.8,24.9,22.5,57.0,48.0,51.0,923.6
2018-04-18 18:00:00,2.8,1560.7,24.9,22.0,56.0,45.0,49.0,923.2
2018-04-18 19:00:00,2.6,1204.0,24.3,21.7,55.0,47.0,50.0,923.2
2018-04-18 20:00:00,3.2,565.4,23.4,21.7,57.0,50.0,56.0,923.7
2018-04-18 21:00:00,2.4,102.8,21.9,20.6,60.0,55.0,60.0,923.9
2018-04-18 22:00:00,2.8,0.0,20.7,20.2,63.0,59.0,62.0,924.0
2018-04-18 23:00:00,3.2,0.0,20.3,19.6,66.0,62.0,66.0,924.6
2018-04-19 00:00:00,2.2,0.0,19.7,19.0,71.0,65.0,69.0,924.9
2018-04-19 01:00:00,1.8,0.0,19.1,18.2,73.0,69.0,71.0,925.1
2018-04-19 02:00:00,1.9,0.0,18.7,18.3,72.0,71.0,71.0,924.9
2018-04-19 03:00:00,2.0,0.0,18.4,18.0,71.0,69.0,70.0,924.8
2018-04-19 04:00:00,1.4,0.0,18.3,17.5,74.0,70.0,74.0,924.6
2018-04-19 05:00:00,0.6,0.0,17.6,16.6,77.0,73.0,76.0,924.2
2018-04-19 06:00:00,0.4,0.0,16.9,15.3,85.0,76.0,85.0,923.8
2018-04-19 07:00:00,0.5,0.0,15.4,14.9,86.0,85.0,86.0,923.7
2018-04-19 08:00:00,0.6,0.0,15.8,14.9,86.0,82.0,82.0,923.8
2018-04-19 09:00:00,1.8,0.0,16.4,15.6,82.0,78.0,78.0,924.1
2018-04-19 10:00:00,2.4,96.3,17.0,16.3,78.0,77.0,77.0,924.5
2018-04-19 11:00:00,2.5,426.0,17.7,17.0,77.0,76.0,76.0,924.8
2018-04-19 12:00:00,2.9,1142.5,19.1,17.7,76.0,70.0,72.0,925.0
2018-04-19 13:00:00,2.6,1636.4,20.9,18.9,72.0,64.0,67.0,925.2
2018-04-19 14:00:00,2.6,1927.9,22.0,20.5,68.0,61.0,64.0,925.1
2018-04-19 15:00:00,2.6,1763.8,22.8,20.7,66.0,57.0,61.0,924.5
2018-04-19 16:00:00,1.2,2199.7,23.8,21.5,63.0,52.0,58.0,923.6
2018-04-19 17:00:00,1.4,2229.6,24.6,22.8,59.0,50.0,55.0,922.9
2018-04-19 18:00:00,2.2,1949.9,24.6,23.0,58.0,49.0,54.0,922.3
2018-04-19 19:00:00,0.8,1260.8,24.4,22.7,59.0,49.0,52.0,922.2
2018-04-19 20:00:00,1.4,804.0,23.8,21.9,60.0,50.0,60.0,922.5
2018-04-19 21:00:00,1.0,87.3,21.9,19.8,70.0,58.0,69.0,922.7
2018-04-19 22:00:00,0.7,0.0,20.0,18.8,75.0,69.0,73.0,923.0
2018-04-19 23:00:00,1.5,0.0,20.0,19.3,73.0,69.0,73.0,923.3
2018-04-20 00:00:00,2.0,0.0,19.4,18.9,75.0,73.0,75.0,923.7
2018-04-20 01:00:00,1.2,0.0,19.1,18.4,76.0,74.0,75.0,923.8
2018-04-20 02:00:00,1.5,0.0,18.8,18.3,76.0,73.0,74.0,923.5
2018-04-20 03:00:00,1.2,0.0,18.7,18.3,75.0,74.0,75.0,923.3
2018-04-20 04:00:00,1.5,0.0,18.4,17.9,76.0,74.0,76.0,922.8
2018-04-20 05:00:00,1.6,0.0,18.2,17.8,77.0,75.0,77.0,922.1
2018-04-20 06:00:00,1.0,0.0,17.9,17.6,78.0,77.0,78.0,921.8
2018-04-20 07:00:00,0.4,0.0,17.9,16.9,80.0,77.0,80.0,921.7
2018-04-20 08:00:00,0.0,0.0,16.9,15.7,85.0,80.0,82.0,921.7
2018-04-20 09:00:00,0.1,0.0,16.7,15.2,88.0,82.0,88.0,921.9
2018-04-20 10:00:00,0.0,108.2,16.9,15.0,88.0,84.0,85.0,922.2
2018-04-20 11:00:00,1.8,794.2,20.5,16.8,85.0,65.0,65.0,922.6
2018-04-20 12:00:00,1.8,1436.6,22.3,20.0,68.0,59.0,61.0,923.0
2018-04-20 13:00:00,2.0,2208.5,23.5,22.2,62.0,52.0,54.0,923.0
2018-04-20 14:00:00,1.2,2686.2,25.4,23.0,58.0,46.0,50.0,922.6
2018-04-20 15:00:00,1.7,3260.1,26.2,23.5,54.0,45.0,48.0,921.6
2018-04-20 16:00:00,0.9,1993.3,26.5,23.9,54.0,42.0,49.0,920.7
2018-04-20 17:00:00,1.0,1903.7,27.1,24.9,50.0,39.0,46.0,919.9
